label,text
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"1978
　　地点：深圳
　　星座：天蝎
　　职业：自由职业，呆在家里做电子系统设计，硬件，软件通杀的。
 主要方向：单片机应用，工业控制类，消费电子类。
　 特别爱好：读科幻作品，研究宗教理论，目前对西藏密宗有兴趣，
　 性格：完美主义者"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"87
双子
CS专业

喜欢：文字，音乐，画面，故事，思想，命运，真理。"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"87 
上海 
目前，读大学,希望往上读 
喜欢音乐，独自旅行，阅读（任何方面的都很感兴趣）
喜欢独处"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"1984
浙江 
爱好：阅读(国学、西方古典文学、哲学)、古典音乐、歌剧、
登山、游泳、独处
职业：计算机制造企业客服管理"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"1980
北京 
物理博士（在读）　　　 
爱好：哲学，心理学，前沿科学， 
性格：完美主义者 
状态：独身"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"1985
杭州
学设计
画画,对新东西有特别大的兴趣,拍照片,看书."
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"出生时间：1987
现在地点：上海
平时爱好：看书、轻音乐、古筝、搜索、纪录片、发呆
目前：实习
宠物：拉布拉多一只 

喜欢独处……"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"1987
杭州
学设计不想从事设计,因为不确定因素太多"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"1982 处女 在丹麦。
工程师
喜欢扩展自己而已。
非常孤独一人。"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"1986 天蝎 性格矛盾 长于介绍他人 短于自我描述 喜欢一切有趣和有创意的东西~
大学在读 管理专业 
目前:奋力考研中……"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"1987 
上海 
魔羯
不是A就是AB，不是AB就是B，反正不可能是O，除非。。（以概率大小排先后）
活在没有被喧嚣世界照射到的阴影中。。。
独，并享受着"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"1983
　　成都 
　　魔羯 
　　A or AB or B 
　　学生，明年6月开始工作"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"1984
北京

爱好基本上就是琢磨怎么挣钱

网站开发，顺便学习点交互设计网站策划什么的

养了个猫，饿了的时候才跟我玩。。。"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"出生：1975
地点：目前在北京
星座：摩羯座
爱好：羽毛球，看书看电影听音乐，旅游，拍照片
工作：暂无"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"出生：1987
家乡：杭州
目前：上海
星座：天枰
爱好：摄影、户外运动、模型拼装、听音乐、维修、阅读（哲学、散文、杂文、历史小说、菜谱、传记、技术、科普）。。。
工作：应届生——工程师"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"出生时间:1983 
目前：北京　　
星座:处女座 
血型：A型 
爱好：幻想 细节 
工作：自由摄影师"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"Michael
出生：1981
地点：深圳
爱好：阅读、音乐、旅游、摄影、乒乓球、羽毛球、桌上足球。。。比较广泛
工作：互联网－研发，打算往策划转，有类似经历的朋友给点意见哦 ：）"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"出生：1988 
家乡：成都 
目前：UK 
星座：白羊 
爱好：乒乓球、足球、古典音乐(钢琴,小提琴,交响乐)、思考、阅读（哲学、\历史、传记、军事,科学,各国文化,政治,环境),辩论,。。。 
工作：在校大学生"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"1989.

大学毕业，

现居广东中山

爱好： 登山，足球，自助游，当然，财经永远是最爱罢。

证券从业"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"1981
籍贯：重庆
目前：北京
平时活动：读书，音乐，麻将，ez2dancer，足球，长跑，哲学
工作：期货，软件"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"1987
专业：物理/粒子天体物理（本科/研究僧）
爱好：科幻电影，推理小说，古典音乐，慢跑...
性格：半自闭强迫症型完美主义
状态：半死不活"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"1987
播音主持
巨蟹
北京
睡觉 走路"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"出生时间：1989
　　现在地点：黑龙江
　　平时爱好：看书、看电影`度假`旅行`
　　现在的工作：学生 营销专业 以后就不一定了 想出国当海外销售
　　宠物：0 讨厌这些东西 伺候起来麻烦。
总结一下：热爱生活`关注健康`就是性格太双面了``挺极端``也不容易让别人理解自己的真实想法``最奇怪的是``朋友不算少"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"重庆人
喜欢一切真正骨子里酷的人和事物,美的一切
爱好太多,主要是读书\思考\旅游 文艺.....
爱读的书:哲学\数学\谋略\方法论\科普\文艺理论\物理\书法\"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"出生：1988
　
　　目前：长沙
　　星座：处女
　　爱好：音乐，设计，艺术，电影，冥想，思考。。。
　　工作：学生（环艺）"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"出生：1983
　　　 
　　　　目前：武汉
　　　　星座：射手 
　　　　爱好：读书，下棋，冥想，。。。 
　　　　工作：学生（硕士）"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,貌似这里没武汉的筒子啊
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"出生时间：1991 
现在地点：上海 
平时爱好：看书、F1、思考、说冷笑话
现在的工作：学生（高中） 
爱读的书：数学、物理、经济、心理、哲学、建筑、科普"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"出生时间：1985
长沙
平时爱好：音乐、电影、打球、看书,做智力题,发呆,睡觉 
现在的工作：投行
双子座
喜欢拉布拉多,但是妈妈不让养"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"出生：81.11.24
目前：深圳
工作：没有工作，漂流状态（之前做工业设计）
爱好：踢球，电脑DIY，摄影，野外活动……一切对思考有启发性的东西
视野：天文、地理、社科、人文、诗歌、线条、光影、节奏……
梦想：迈巴赫57"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"出生时间: 1980 
地点：上海 
星座: 天蝎
平时爱好：读书、动漫（ACG）、概念图MINDMAP
工作：市场咨询顾问
理想：做科学家"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"出生时间: 1985
地 点：武汉
星 座: 狮子
血 型：AB 
平时爱好：观察人的行为模式、读书（心理学、神经生物学、行为经济学、文化人类学、哲学、数学、混沌理论、宇宙理论、诗歌）、电影、书法 
工 作：尚无，等待毕业和求职中（人力资源测评、心理健康教师、心理咨询师一类）
理 想：神经生物学家(决策方面和人工智能)"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"出生时间：1990
　　星座:射手 
　　现在地点：Kitchener-Waterloo Region, Canada 
　　平时爱好：电脑,柯南,音乐,国家地理杂志,思考... 
　　现在的工作：学生,准备读CS或许CE..."
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"出生时间：1986
地点：福州
爱好：发呆、胡思乱想（N比较严重）
工作：待业
特长：数学
理想：找个人一起发呆"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"出生：82.05.12 
　　目前：兰州
　　工作：在学校与社会的过渡阶段，分析化学领域 
　　爱好：电子产品，新奇物品，哲学，历史，神秘的东西，冥想，登高望远 
　　视野：美女，美食，心理学，…… 
　　梦想：BMW 760Li，一幢空间足够养金毛犬的房子，有足够的时间冥想"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"出生：83.7.27
　　　　目前：沈阳 
　　　　工作：沈阳XX大学
　　　　爱好：难解的电影（老无所依），装电脑（享受如何搭配合理以最少钱达到最大性能和质量），听另类点的音乐（过去是金属现在是好听的歌但不常见）等等，做自己感兴趣的事废寝忘食的。但是没发现让我这样的工作。
　　　　梦想：不清楚自己到底想要什么，表面是追逐物质和面子，目前最关心自己适合做什么工作。想了很长时间，有些眉目，调查的信息不少，但没实践，我在一篇文章中说intj是策划者，我觉得有道理。我还有个QQ群82053682 专门是完美主义的欢迎大家来交流一下，我愿意把自己几月来调查的信息和大家分享，尤其是职业方面。"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"出生：1989
地址：成都
星座：白羊
血型：AB
工作：艺术设计系学生
爱好：看BL、听VR乐队、睡觉、发呆。"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"出生时间: 1988年
　　地点：北京 
　　星座: 金牛 
　　平时爱好：音乐、电脑、心理学、哲学。
　　工作：金融专业学生"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"81的双鱼
北漂
杂志社设计
喜欢发呆
不喜欢阴天、雨天等一切见不到阳光的日子"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"83年
双鱼座
北京
程序员
喜欢外国音乐, 看书/电影, 弹琴.
打算尝试一些和所学专业差距比较大的工作, 体验生活. 为分析种种可能性无意中发现了性格测试, 发现自己是个intj.

梦想是能开个自己的书店或琴行"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"82年
天蝎
现居北京
喜欢画画和阅读
职业是团队管理
完美主义者"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"出生时间:1987
现居：长春
星座：天蝎
血型：AB型
职业：法学本科在读
规划：读研，将来希望做金融或是经济方面的法律实务工作
爱好：音乐（主要是New Age，Country和Folk），阅读（偏向社科方面的），可能还有旅行
性格：外冷内热，敏感，吹毛求疵"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"出生时间:1988
　　现居：大连 
　　星座：双子 
　　血型：O型 
　　职业：国际工商管理在读 
　　规划：自主创业 或学习心理学等 
　　爱好：阅读（心理 社科 宗教 哲学等）电影 百合控 动漫 电脑 旅游
　　性格：自己未琢磨透 不好定位"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"出生时间:1987 
　　现居：福州
　　星座：双子
　　血型：AB型 
　　职业：国际贸易专科毕业（讨厌事务型的工作，喜欢技术的） 
　　规划：考研 
　　爱好：杂-乱-无
　　性格：内心强大表现软弱 理想闪亮活的卑微"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"出生时间: 19xx年五月一日
　　　　现居：广州
　　　　星座：金牛 
　　　　血型：B 
　　　　职业：经济系学生 
　　　　规划：出国留学
　　　　爱好：思考,看书,听音乐,独处
　　　　QQ 382143707 欢迎各位INTJ一起交流"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"1982
北京
无业游民"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"出生：1986
　　现居：成都
　　专业：基础数学
　　规划：嵌入式开发
　　爱好：阅读"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"出生时间：1978
地点：台北
星座：处女座
血型：A型
爱好：看书、音乐、电影、游戏
工作：信息架构"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"出生时间：1981 
现在地点：上海
星座：射手
平时爱好：音乐、电影、阅读 
工作：IT …… 项目管理及需求 
宠物：可卡1只"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"出生时间：1984 
　　　　现在地点：秦岭山脉 
　　　　星座：金牛 
　　　　平时爱好：仔细的端详每个INTJ 
　　　　现在的工作：INTJ小组卧底 
　　　　宠物：大鲵、牧羊犬"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"出生时间：1984 
现在地点：大连
星座：双鱼
平时爱好：听歌 电影欣赏 绘画 登山 等
现在的工作：大学在读
宠物： 暂无
性格：了解中
欣赏的一句话：每个人都是自己人生蓝图的设计师"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"出生时间:1982
现在地点：上海 
星座:处女座 
平时爱好：读书、旅游、电影
工作：客户关系管理"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"出生时间：1994 
　　地点：山东济南 
　　星座：金牛座 
　　平时爱好：读书 玩游戏 
　　工作：学生"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"八飞 

出生时间：1980 
现在地点：北京 
平时爱好：分析股票,看评论,超市购物 
现在的工作：职业投资人 
宠物：可卡一只"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"孟飞

1983出生 
工作在哈尔滨
教育信息咨询公司

理想：教育改革、文化变革、政治改革（国内）

心态：关注社会、广义的动物
座右铭：别扯没用的！"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"出生：1985
现居：成都
爱好：听歌、摄影、写作、收集老派碎花衣裳、清理影碟书籍、看别人生的小孩逗别人家的小狗 
星座：巨蟹"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"出生时间:1981 
现居：大理 
星座：天蝎 
职业：NGO公益 
爱好：阅读，琢磨，四海交游 
性格：理想主义"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,1982/巨蟹狮子/客居上海/爱好自己玩 增加新知 扫街最后粘在书店某角落 美食 研究人关注商业社会 天马行空的想东西/天生悲悯 性格独立 矛盾 温柔 敏感 爱工作爱自由 理想主义 眼睛盯着新世界 内心行走旧世界/爱猫 现在没养
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"怎么没有90后的...

我九二的... = ="
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"2009-09-04 17:28:16 大爷
怎么没有90后的...

我九二的... = =
----看你 的名字就很有90后的色彩啊---有不少90年的--"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"刚发现这个..难道是我太迟钝了..

女
82
白羊
A型
INTJ/INTP..摇摆不定.
专业：bioscience,preclinical medicine
工作：business
爱好：阅读，电影，旅游，摄影（注意，我没写哲学）
性格：复杂多变
理想：如果我钱太多没事干的话，神经生物学(人工智能)和精神分析;没钱的状况下，金融投资和business management
目前状况：不太想赚钱了，正在考虑是否去国外深造。
宠物：无

发现处女座和金牛座的真多...⊙﹏⊙b汗"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"1984
双子巨蟹座

外表活泼
内心冷漠
但会为爱的人小小地忧伤

梦想：白天能踏踏实实地坐在家里看书，晚上能和爱的人一起宵夜，外加出去遛狗"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"男
1982
天蝎
A型
INTJ?
地点：北京
职业：金融
爱好：阅读，电影，旅游
性格：内秀+闷骚+天蝎座的基本特征
梦想：找到赚钱的窍门，做自己的主人"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"雅牧 
出生时间：1990 
现在地点：温州 
平生爱好：科学、哲学、艺术 
现在的工作：学生 

------------------------ 
接下去的很多年内，会有很多时间在杭州，放假才回温州老家哈！
我在转塘CAA象山校区，杭州的同志们可以来找我玩哈~"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"出生时间:1989
地点：上海
星座:水瓶 
平时爱好：音乐、电影、画、创造的东西 
工作：学生"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"出生时间:1988
地点：武汉。现居广州。
星座:狮子
血型：A
平时爱好：音乐、电影、思考,天马行空瞎想，琢磨别人和自己。
工作：学生，毕业打算去美国。"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"出生时间：1986
出生地：上海。现居：新加坡。
星座：双子
血型：B
爱好：古典音乐，历史，哲学
工作：business development and planning"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"出生时间：1982
暂住地点：北京
星座：射手
血型：O
爱好：看书、听歌、睡大觉。
工作：无业游民一枚"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"出生时间:1984 
地点：山东，现居北京。 
星座：天蝎
血型：A 
平时爱好：读书、音乐、羽毛球、各种策略游戏。 
工作：自由职业。"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"出生时间：1992 
现在地点：北京 
星座：巨蟹
平时爱好：看书（哲学、心理、文学评论、小说...很杂）、轻音乐（班得瑞、理查德·克莱德曼）
现在的工作：学生"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"出生时间：1983
现在地点：上海 
星座：魔羯
平时爱好：分析
现在的工作：系统仿真
INTJ：I(22) N(62) T(100) J(11)"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"出生時間：1988 
星座：雙子
現在地點：台北 
平時愛好：看書、聽歌、聊天 
現在的工作：學生 
寵物：無"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,我一九八八年生于河南洛阳一偏僻农村。现在是一名学生。对现在的新闻采编专业比较不感兴趣。平时喜欢学习心理学理论，也看一点中医学，对哲学也有兴趣但很少看。自从喜欢上心理学后，很少看文学了，觉得那东西把本来很玄的东西弄得更玄了，又揭示不了事物本质。马上毕业了，正不知道干什么工作呢。
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"基于荣格心理类型的认知功能维度测试：http://types.yuzeli.com/survey/cognitive/

MBTI-M 测试：http://types.yuzeli.com/survey/MBTI/

MBTI-G 测试（中国《军队院校招收学员心理访谈评价量表》中要求进行 MBTI-G 测试）：http://types.yuzeli.com/survey/MBTI-G/"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"MBTI-M人格类型量表结果

维度 比例 维度 
 外向 (E) 0% 100% 内向 (I) 
 感觉 (S) 0% 100% 直觉 (N) 
 思考 (T) 100% 0% 情感 (F) 
 判断 (J) 95% 5% 感知 (P) 

你的类型是：策划者-INTJ
回答一致性：100%

我觉得每个问题的答案我都知道他所指向的维度，做的时候就不自觉朝着INTJ的方向选择了。"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"幻想家型。ENTP。
我特么觉得这是世界上最木有用的一种！！！！！
每天跟做白日梦似的，不知所谓。"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"G
外向 (E)0% 100% 内向 (I)
感觉 (S)37% 63% 直觉 (N)
思考 (T)100% 0% 情感 (F)
判断 (J)63% 37% 感知 (P)
INTJ"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"外向 (E) 62% 38% 内向 (I) 
 感觉 (S) 38% 62% 直觉 (N) 
 思考 (T) 33% 67% 情感 (F) 
 判断 (J) 59% 41% 感知 (P) 

你的类型是：教导者-ENFJ
回答一致性：74.07%"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"外向 (E) 25% 75% 内向 (I) 
 感觉 (S) 12% 88% 直觉 (N) 
 思考 (T) 81% 19% 情感 (F) 
 判断 (J) 81% 19% 感知 (P) 

你的类型是：策划者-INTJ"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,三种测试我居然都是INTJ，我喜欢INTJ，讨厌INFJ
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"MBTI-G人格类型量表结果

维度 比例 维度 
 外向 (E) 6% 94% 内向 (I) 
 感觉 (S) 12% 88% 直觉 (N) 
 思考 (T) 94% 6% 情感 (F) 
 判断 (J) 88% 12% 感知 (P) 

你的类型是：策划者-INTJ"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"MBTI-M人格类型量表结果

维度 比例 维度 
 外向 (E) 0% 100% 内向 (I) 
 感觉 (S) 0% 100% 直觉 (N) 
 思考 (T) 100% 0% 情感 (F) 
 判断 (J) 95% 5% 感知 (P) 

你的类型是：策划者-INTJ
回答一致性：100%

我觉得每个问题的答案我都知道他所指向的维度，做的时候就不自觉朝着INTJ的方向选择了。"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"维度 比例 维度 
 外向 (E) 19% 81% 内向 (I) 
 感觉 (S) 12% 88% 直觉 (N) 
 思考 (T) 63% 37% 情感 (F) 
 判断 (J) 37% 63% 感知 (P) 

你的类型是：建筑师-INTP"
INTJ (Introverted.Intuitive.Thinking.Judging)小组,"外向 (E) 48% 52% 内向 (I)
 感觉 (S) 35% 65% 直觉 (N)
 思考 (T) 63% 37% 情感 (F)
 判断 (J) 77% 23% 感知 (P)

你的类型是：策划者-INTJ
回答一致性：74.07%"
