label,text
INFP的淡色彼岸小组,"大概三年前就确定了自己想要做的事，想要投身教育事业。但是不是做老师吧，教育顾问一类的，想要帮助更多的孩子健康快乐成长，发挥自己的头脑和潜能。因为自己是在学校饱受摧残，感觉自己的一切都与迂腐的学校不能调和，甚至一度比较抑郁。还好我才18岁，还有很多时间创造可能使自己从事想要做的事业。只有做自己真正想要做的事情才会开心吧。似乎这也是infp适合的工作呢。
楼上说的，也曾经想过，但是只有靠自己才更有把握吧。因为实在不能确定是不是能够遇到那样的贵人呢。期待吧。"
INFP的淡色彼岸小组,"2008-05-20 10:01:27 bigjoe (上海)　　回复schatz：其他人格的工作也不一定是完美的，但是他们对社会的适应性比INFP好多了。比如ESTJ做销售/律师，ISTP做财务，ENTJ创业，ENTJ做企业管理，ISFP做艺术家……都是不错的。
————
我觉得ISFP可能更适合那种商业/应用艺术家。
真正严肃的艺术家可能还是INFP."
INFP的淡色彼岸小组,"真羡慕3er|冰燃，才18岁，还有很多选择机会啊。加油！

我18岁时都不知道在想些什么 囧"
INFP的淡色彼岸小组,"教师还可以，还算适合INFP

我18岁的时候选了IT专业，整整郁闷7年……"
INFP的淡色彼岸小组,回复schatz：你说得对，严肃艺术家是INFP，操作型艺术家是ISFP比如画家、钢琴家等
INFP的淡色彼岸小组,最棒的画家和钢琴家不是技术最好的，而是其创作直指人心。
INFP的淡色彼岸小组,"如果搜索famous INFP，会找到如下结果：

Homer
Virgil
Mary, mother of Jesus
St. John, the beloved disciple
St. Luke; physician, disciple, author
William Shakespeare, bard of Avon
Henry Wadsworth Longfellow (Evangeline)
A. A. Milne (Winnie the Pooh)
Laura Ingalls Wilder (Little House on the Prairie)
Helen Keller, deaf and blind author 
Carl Rogers, reflective psychologist, counselor
Fred Rogers (Mister Rogers' Neighborhood)
Dick Clark (American Bandstand)
Donna Reed, actor (It's a Wonderful Life)
Jacqueline Kennedy Onasis
Neil Diamond, vocalist
Tom Brokaw, news anchor
James Herriot (All Creatures Great and Small)
Annie Dillard (Pilgrim at Tinker Creek)
James Taylor, vocalist
Julia Roberts, actor (Conspiracy Theory, Pretty Woman)
Scott Bakula (Quantum Leap)
Terri Gross (PBS's ""Fresh Air"")
Amy Tan (author of The Joy-Luck Club, The Kitchen God's Wife)
John F. Kennedy, Jr.
Lisa Kudrow (""Phoebe"" of Friends)
Fred Savage (""The Wonder Years"")

荷马、莎士比亚、海伦·凯勒，好像还有托尔金等等

不过我对这份名单的权威性有所怀疑。"
INFP的淡色彼岸小组,回复Arael：嗯，不知道如何能够判断一个“别人”是什么Type，因为除非他自己去测，否则别人认识的他或许只是表象，这又混淆了能力和倾向的差别。
INFP的淡色彼岸小组,“我很喜欢读传记，”芒格说，“我认为，如果你想把一些伟大的有用的思想教给人们的话，传记是一种更易于使人们将思想创立者的生活与人格联系在一起的方式。如果你同亚当·斯密交朋友，你会把经济学学得更好。‘同那些已经过世的伟人交朋友’这听起来很荒唐。但是如果你一生中总是与那些有远见卓识的‘故人’交友的话，那么你将生活得更好，更有教养。这比仅仅讲一些大道理强多了。”
INFP的淡色彼岸小组,"嗯，想想教师的职业也蛮不错的。
首先，上课的时候好歹也能言传身教地教会点学生什么吧。
其次学校的图书馆藏书颇丰，nf的人是喜欢的；还有是就是有时间去读这些书。
对了，还有寒暑假这样的大段自由时间。。。。开车在全国到处跑也是个好主意。"
INFP的淡色彼岸小组,回复Jeff：“看传记是和过世的伟人交朋友”，有点意思
INFP的淡色彼岸小组,"我也赞同这观点：）
bigjoe有没有看过特蕾莎修女的传记？"
INFP的淡色彼岸小组,没有看过书，但是看过一些网页的介绍。据说也是一直很穷困的，但是她精神很富裕。
INFP的淡色彼岸小组,修女都要发几个圣愿，其中一个是“神贫”，即不拥有任何个人财产。
INFP的淡色彼岸小组,但是后来也出现了一些对Mother Teresa 批评的声音……
INFP的淡色彼岸小组,"每个名人都会被批评的。我见过对此人的好几种不同方面的异议，包括她不按天主教的仪式给死者举行葬礼，而是按照死者本人的宗教信仰。
可能最大的异议在于，最近她的一些书信被公布之后，人们发现她自从年轻时“感到上帝的召唤”而开始她的工作之后，直到死去，一直觉得自己处在信仰的黑暗中，甚至感觉不到上帝的存在，从而不断地产生出对上帝的怀疑。根本不像大家想象中典型的“圣徒”，所以很多人都觉得惊讶或者失望。
对这个问题的看法有两种。一种认为信上帝根本就是自欺，另一种认为这是上帝故意考验她。"
INFP的淡色彼岸小组,不要亂想啦，經濟是基礎。
INFP的淡色彼岸小组,"一直想知道什么样的工作适合呢,,,,,果然- -|"
INFP的淡色彼岸小组,"问：以何成就自己？
此生想做出怎样的成功？
真的不想么？
（别见怪我唱反调，只是感觉和INFP说话有趣）"
INFP的淡色彼岸小组,"只是想，不去鼓励自己为之行动奋斗，天上果然会掉馅饼的么？
假如不顺，想想出了什么问题，然后解决，在这个过程中有所获与易手不是挺好的一件是么？"
INFP的淡色彼岸小组,"我想大家还是希望做出体现自我价值的事。颓靡或者过小日子也不是办法。
如果能够打倒社会主流的成功价值观，那也是一种了不起的成功啊，呵呵～"
INFP的淡色彼岸小组,"顺便贴一段圣方济各说过的话：

“主啊，使我们做你和平的工具，在憎恨的地方播爱种，在侮辱的地方施宽恕，使怀疑的人有信仰，使失志的人有希望，在黑暗的去处点上光明，使忧愁苦闷的人喜乐。 圣善的主啊，令我不求受安慰，但求安慰人，不求被了解，但求了解人，不求被爱，但求全心付出爱；因能舍去，才能获取。能宽恕人，才能被宽恕。因为我们只有死，才能活于永生。”

这种通过受苦而帮助别人的使命感，在现代社会似乎是很少见的了……"
INFP的淡色彼岸小组,我想有机会的时候把自己的处境说一下，我大一现在，21岁，感觉自己好老，好没用，想要献身给书籍和艺术......
INFP的淡色彼岸小组,"这种通过受苦而帮助别人的使命感，在现代社会似乎是很少见的了……
-------------
刚明白过来，这是在INFP小组

如果能够打倒社会主流的成功价值观，那也是一种了不起的成功啊
-----------------
我想说你不可能达到主流成功价值观，相反你还要受他的困扰
但前人一直在努力通过书籍、电影去传达他们体验过的人生和他们对人生的观点态度"
INFP的淡色彼岸小组,"主流是不太可能的，人数比例说明了一切。

INFP成为最满意的自己，就好"
INFP的淡色彼岸小组,INFP 应该都有自己的使命的。那是来自于内心深处的召唤，旁人不一定能了解。但是执行力不强是个问题。如果有个搭档是执行力强的那种应该会成就大事业吧。
INFP的淡色彼岸小组,"7.21+INFP=明显不务正业
哈哈 完了我"
INFP的淡色彼岸小组,其实我想说的只是，能在自己身上打倒主流价值观所留下的副本，活出自己该有的样子，就是成功 ^_^
INFP的淡色彼岸小组,“打倒主流价值观所留下的副本”，wonderful
INFP的淡色彼岸小组,"我觉得ISFP可能更适合那种商业/应用艺术家。 
　　真正严肃的艺术家可能还是INFP
--------------------------------------
支持。
俺们这类人，是把自身的生命当作一件艺术来完成的。"
INFP的淡色彼岸小组,2008-05-20 23:36:32 schatz 　　最棒的画家和钢琴家不是技术最好的，而是其创作直指人心。
INFP的淡色彼岸小组,直指人心
INFP的淡色彼岸小组,俺们这类人，是把自身的生命当作一件艺术来完成的。
INFP的淡色彼岸小组,Re 歌徘徊:忽然对你这句话很有感悟，“把自身的生命当作一件艺术来完成”，既然是艺术品，就不要在意功效（结果），在意过程本身是否美丽。
INFP的淡色彼岸小组,我是做大学人文类的教师，很符合MBTI推荐的职业，自己也很喜欢，还兼心理师，都是自己热爱和喜欢的，唯一可惜的是，钱不多，哈 ～
INFP的淡色彼岸小组,我也觉得我们这个类型做艺术会比sp型的做的更到位且更能留给后人体味
INFP的淡色彼岸小组,做艺术未必更漂亮，但是更有深度
INFP的淡色彼岸小组,非常赞同
INFP的淡色彼岸小组,"因为职场上的完美性格类型是——ESTJ型的人，他们外向；感觉-注重细节与事实；思考-注重逻辑因果关系，用脑决策；判断-注重计划，守时，讲究次序。

[RK A'[*L A.I0"
INFP的淡色彼岸小组,"infp,只能在自己的世界里完美自己了"
INFP的淡色彼岸小组,"迷惘，迷茫...
这诡异的年龄，到底该选哪条路"
INFP的淡色彼岸小组,射手+四型+AB血+INFP。。。我也挺迷茫的。
INFP的淡色彼岸小组,哇~楼上~我也是哦
INFP的淡色彼岸小组,"天天被父母说不务正业.安静思考人生,平和自己的内心~~老实说,有出家的冲动.但看着老父亲斑斑白发,还是不忍心.觉得活在这么疯狂的时代,很痛苦!!!"
INFP的淡色彼岸小组,"2008-05-26 17:08:49 Asher (常德) 　　INFP 应该都有自己的使命的。那是来自于内心深处的召唤，旁人不一定能了解。但是执行力不强是个问题。如果有个搭档是执行力强的那种应该会成就大事业吧。


恩 我觉得如果能在发挥自己优势的情况下 也去尽量弥补自己的劣势 会更能够适应社会"
INFP的淡色彼岸小组,以前一直抱的信念是只要做喜欢的，就一定是有前途的，最好的。可是现在面临毕业，惆怅的很久，有些妥协了。一个INTP告诉我，你就不要想着换了，做你的会计，养活自己才有闲功夫做你喜欢的事情。其实以前是想，既然都是赚钱，为什么不用自己喜欢的职业去赚呢？…
INFP的淡色彼岸小组,"有意思，前几天去杂志社，编辑问我这个撰稿人的主业是什么，我说没有主业，做点口译。其实现在口译的活也很少能接到，这样说更多是为自己正名。 
回来之后心里堵得慌，连这个行业的编辑都不能完全理解我的生活方式。 
每天都在希望与绝望之间挣扎，不过还是很享受现在的生活状态，不再公司单位里干了，有时间早上睡懒觉，晚上静心阅读写作。 
　　　　 
在这跟大家说出来，稍微释放一点。BTW, 很同意schatz说的： 
ISFP可能更适合那种商业/应用艺术家。 
　　　　真正严肃的艺术家可能还是INFP."
INFP的淡色彼岸小组,每天在纠结，到底是找安稳无聊的工作养活自己，还是有趣超累的工作挑战自己。。。
INFP的淡色彼岸小组,其实很羡慕那些开店的自由艺术家，可以用自己喜欢的方式生活...
INFP的淡色彼岸小组,总是要经过漫长的寻找去承认一开始就认清的事实
INFP的淡色彼岸小组,"好像真的是这样
不PUSH一下就不会动。。。 。。。"
INFP的淡色彼岸小组,职业迷茫中啊，，，
INFP的淡色彼岸小组,"我是做大学人文类的教师，很符合MBTI推荐的职业，自己也很喜欢，还兼心理师，都是自己热爱和喜欢的，唯一可惜的是，钱不多，哈 ～

=======================
非常羡慕你，做大学老师是我最大的职业理想，或许等哪天我实在熬不下去了，去国外读个学位来国内哪个大专混个老师当当，至少现在还舍不得到手的工资而改换门庭～"
INFP的淡色彼岸小组,"做着枯燥乏味的财务 很痛苦
总想寻找自己的发展 结果发现离3张不远了
写于28岁生日之际

够老了 豆瓣都是80后 不过都是5-9的
狂汗~~~"
INFP的淡色彼岸小组,21岁，大学毕业，职业迷茫中……
INFP的淡色彼岸小组,很想不想，可是做不到。。。
INFP的淡色彼岸小组,"如果搜索famous INFP，会找到如下结果： 
　　 
　　Mary, mother of Jesus 


好吧，我的理想就是这个好了……"
INFP的淡色彼岸小组,"Mary, mother of Jesus 
这个这个………………太强大了吧"
INFP的淡色彼岸小组,"囧……
因为实在无啥具体理想，不push一下根本不会去做什么……
貌似做个圣母挺不错，好歹是个职业housewife，主要是还没什么损失啊吼吼……"
INFP的淡色彼岸小组,汗，做圣母的话会不会哪天就莫名其妙就怀孕了。
INFP的淡色彼岸小组,哈哈这个太逗乐
INFP的淡色彼岸小组,"2009-06-02 21:43:49 烟雨楼台上 (一切都会好起来的) 　　汗，做圣母的话会不会哪天就莫名其妙就怀孕了。

白捡个全知全能儿子不是很赚~要乐观，咳咳"
INFP的淡色彼岸小组,"现在才发现原来有这么多人和我一样在迷茫啊！
可能主要还是INFP的原因！"
INFP的淡色彼岸小组,需要在设有哲学系的大学里增设导师班，专收infp
INFP的淡色彼岸小组,"这个世界上没有适合INFP的工作，适合自己的职业太穷困或者需要从小练习起已经错过机会，而主流的职业自己性格不适合，不Push一下不能主动去做，这是一种不可调和的矛盾。 

很是赞同。
我现在有一份工作，可是我却同时还在热衷于NGO的活动，业余时间在音乐厅的兼职，当模特的兼职...
这样怎么可能用心在自己的工作上发展呢...
在我看来多好的工作也只是外人看着好看，干长了就越干越烦。
工作的原则依然是乐趣，看起来该做个自由职业者才对。
都是围城！围城！外面的人想进去，里面的人想出来。
我就瞎折腾吧！"
INFP的淡色彼岸小组,"2009-06-05 16:35:24 三字同头茉莉茶 (有常从天津去开封的人请与我联系) 　　这个世界上没有适合INFP的工作，适合自己的职业太穷困或者需要从小练习起已经错过机会，而主流的职业自己性格不适合，不Push一下不能主动去做，这是一种不可调和的矛盾。 
　　 
　　很是赞同。 
　　我现在有一份工作，可是我却同时还在热衷于NGO的活动，业余时间在音乐厅的兼职，当模特的兼职... 
　　这样怎么可能用心在自己的工作上发展呢... 
　　在我看来多好的工作也只是外人看着好看，干长了就越干越烦。 
　　工作的原则依然是乐趣，看起来该做个自由职业者才对。 
　　都是围城！围城！外面的人想进去，里面的人想出来。 
　　我就瞎折腾吧！ 
----------------
就是的 折腾吧 开心就好"
INFP的淡色彼岸小组,"这个标题太合适我了

顺便抄袭一下以前在豆瓣看到的签名

爱好广泛，全面平庸
！！！！！！！！！！！！！！！"
INFP的淡色彼岸小组,"爱好广泛，全面平庸 
--------------------------------
谁那么精辟 pf"
INFP的淡色彼岸小组,"哈哈，发生在我身上的事情比较有趣。
把较多的精力用来做自己喜欢的事情。
终于忍受不了重复的工作，赌了一把，辞了工作来北京，瞎撞瞎撞啊瞎撞，居然撞到以喜欢的事情为职业，多年来的爱好都成了积累。
哎~~上帝偏爱任性的人啊！
幸运！感恩！快乐！"
INFP的淡色彼岸小组,"楼上的朋友
真心的恭喜你
很难得哟
我到现在都不知道自己想干什么"
INFP的淡色彼岸小组,"呵呵，谢谢你。
说来就轻松了，瞎撞的时间接近两年，很多次夜里醒来，冷汗涔涔。
于是不断地问自己：我笨么？不笨。我努力么？努力。然后得出结论，那就一定会走出黑暗。
于是，就走出来了，呵！
现在想来，也挺有趣的！信念啊信念。祝福你啊！"
INFP的淡色彼岸小组,位一切理想主义者的胜利欢呼！
INFP的淡色彼岸小组,"好的好的，谢谢指引。ngo很好啊~
我还没上大学呢。家里人支持我学英语，说硕士再学别的。家里环境不太好，我最好选择主流的有薪水保障的工作。恭喜楼上的朋友拉~"
INFP的淡色彼岸小组,爱好广泛，全面平庸
INFP的淡色彼岸小组,作中学老师还是算了，大学老师就很好了
INFP的淡色彼岸小组,"做业余的王者？！-_-|||算了吧，
我只想自娱自乐，这样才最幸福。"
INFP的淡色彼岸小组,唉，一声叹息
INFP的淡色彼岸小组,"非常同意LZ的观点
我一直都都是这么想的
不要放弃自己的理想,做个业余的王者
兴趣不等同与职业
在平凡的生活创造一个不平凡的人生."
INFP的淡色彼岸小组,"哎，迷茫好久了，一直找不到方向，大学教师？！！似乎不错~~
和文字有关的编辑又如何？
请教请教~~~"
INFP的淡色彼岸小组,赫赫，lz的号召正是我这一年考虑得出的结果：）曾经的典型魔羯终于意识到工作不是我的答案。
INFP的淡色彼岸小组,"在家痛苦地思考了一个季度~还是没有成效 

不能不吃饭不生活吧 可是不喜欢的工作也做不长久 每天都庸庸碌碌如煎熬"
INFP的淡色彼岸小组,委屈
INFP的淡色彼岸小组,"等退了休，业余的王者就真的成为了王者了。
到时候平时的不务正业变成了生活的充实和调剂，而且也可以把业余两个字去掉。
把工作当成生命的人，当失去了工作还能剩下什么呢？
兴趣广泛，全面平庸？
不如改成：兴趣广泛，热爱生活
平庸的界定标准是什么？是用能不能挣到钱来定义吗？
就算有客观标准，作为主体的自己也决不能认为自己就是平庸，不如自己的就像比自己强的一样，多了去了。"
INFP的淡色彼岸小组,"过度内敛是否也造成了INFP过度内向和自卑的倾向？
就我个人来说，不能说自卑但也可以说自谦了很久，最近反思自己，发现自己想做的事情就算做不到顶点，但也绝对是中上水平。而过度的自我收敛导致自己自信心不足，总是觉得自己做的不够好，我想这也是性格导致的。
我可以肯定的说，没有一种性格可以完全适应现在的社会节奏以及分工细化的，每个人都在自己内部进行微调来适应。而INFP的优势就在于平衡，可以很快的调节自己适应各种环境，这在其他性格是很难的。
当初读韦尔奇的赢，就记住一句话，永远不要成为受害者
我们INFP的自省应该更加的客观些，给自己更多的肯定和信心，这样我们的优势才能发挥出来。
不足？我们有吗？"
INFP的淡色彼岸小组,"等退了休？

天呐


黄花菜都凉了"
INFP的淡色彼岸小组,"说退休只是举例子
一念之间，天堂地狱，INFP就是收的太厉害了，弄得好像被社会遗弃了一样。"
INFP的淡色彼岸小组,收的太厉害了，弄得好像被社会遗弃了一样？？？？？？？？？？？？？？？？
INFP的淡色彼岸小组,爱好广泛，全面平庸 ——就是啊，我就是平庸怎么了，我就是喜欢各种各样的愛好啊，如果要我在一个专业里深入到死想想就受不了。能广泛学和做许多东西真是太开心了啊，干吗非要在每一个上都做到顶尖呢？我真的需要死后的世界有名这样的称号么？
INFP的淡色彼岸小组,吸取一下力量~
INFP的淡色彼岸小组,关键是主业是嘛呢？
INFP的淡色彼岸小组,主业真不晓得~~~~~
INFP的淡色彼岸小组,射手+四型+AB血+INFP
INFP的淡色彼岸小组,处女座+不知道几型+AB+INFP+T三角
INFP的淡色彼岸小组,嗯，我来翻页！
INFP的淡色彼岸小组,想法基本跟Jeff先生一样，希望能把价值投资做为赚钱的手段，当然有时我也喜欢分析，当然也希望能赚到很多钱后就能成立慈善基金帮助更多的人，做更多有意义的事，把经济学，心理学作为自己的兴趣去研究，只是想转到那方向并不是那么容易。
